date,streamflow,id,name,country,river
2002-02-10,0.0005078923043471,7000,Nam Mang 3,Laos,Nam Gnong
2002-02-11,0.0004237851551499,7000,Nam Mang 3,Laos,Nam Gnong
2002-02-12,0.0003542562238777,7000,Nam Mang 3,Laos,Nam Gnong
2002-02-13,0.0002962278855193,7000,Nam Mang 3,Laos,Nam Gnong
2002-02-14,0.0002471567551407,7000,Nam Mang 3,Laos,Nam Gnong
2002-02-15,0.0001962662795185,7000,Nam Mang 3,Laos,Nam Gnong
2002-02-16,0.0006959329489907,7000,Nam Mang 3,Laos,Nam Gnong
2002-02-17,0.0134897852108029,7000,Nam Mang 3,Laos,Nam Gnong
2002-02-18,0.0312944407670423,7000,Nam Mang 3,Laos,Nam Gnong
2002-02-19,0.0291451932124161,7000,Nam Mang 3,Laos,Nam Gnong
2002-02-20,0.0218915355264726,7000,Nam Mang 3,Laos,Nam Gnong
2002-02-21,0.0160196790362744,7000,Nam Mang 3,Laos,Nam Gnong
2002-02-22,0.007551050727598,7000,Nam Mang 3,Laos,Nam Gnong
2002-02-23,0.0040340071499507,7000,Nam Mang 3,Laos,Nam Gnong
2002-02-24,0.0021032606581276,7000,Nam Mang 3,Laos,Nam Gnong
2002-02-25,0.0017090367224924,7000,Nam Mang 3,Laos,Nam Gnong
2002-02-26,0.0103911405757088,7000,Nam Mang 3,Laos,Nam Gnong
2002-02-27,0.117305507152571,7000,Nam Mang 3,Laos,Nam Gnong
2002-02-28,0.1580045068640477,7000,Nam Mang 3,Laos,Nam Gnong
2002-03-01,0.0928149987391029,7000,Nam Mang 3,Laos,Nam Gnong
2002-03-02,0.1521037550702989,7000,Nam Mang 3,Laos,Nam Gnong
2002-03-03,0.1574180652458462,7000,Nam Mang 3,Laos,Nam Gnong
2002-03-04,0.1671061134901571,7000,Nam Mang 3,Laos,Nam Gnong
2002-03-05,0.1712268679983174,7000,Nam Mang 3,Laos,Nam Gnong
2002-03-06,0.0895218411795871,7000,Nam Mang 3,Laos,Nam Gnong
2002-03-07,0.0561143262141189,7000,Nam Mang 3,Laos,Nam Gnong
2002-03-08,0.0269117219536188,7000,Nam Mang 3,Laos,Nam Gnong
2002-03-09,0.0158873340504304,7000,Nam Mang 3,Laos,Nam Gnong
2002-03-10,0.007704535627253,7000,Nam Mang 3,Laos,Nam Gnong
2002-03-11,0.0075775755995693,7000,Nam Mang 3,Laos,Nam Gnong
2002-03-12,0.0075759696379086,7000,Nam Mang 3,Laos,Nam Gnong
2002-03-13,0.0038652977541399,7000,Nam Mang 3,Laos,Nam Gnong
2002-03-14,0.0085323948182177,7000,Nam Mang 3,Laos,Nam Gnong
2002-03-15,0.0067427613095951,7000,Nam Mang 3,Laos,Nam Gnong
2002-03-16,0.0036936219987047,7000,Nam Mang 3,Laos,Nam Gnong
2002-03-17,0.0041453261972929,7000,Nam Mang 3,Laos,Nam Gnong
2002-03-18,0.043705509226833,7000,Nam Mang 3,Laos,Nam Gnong
2002-03-19,0.1174241538919956,7000,Nam Mang 3,Laos,Nam Gnong
